0,1,0,0.0170588235294117
0,2,0,0.1804878048780488
0,5,0,0.0004047619047619
0,6,0,0.0001666666666666
0,7,0,0.0189189189189189
0,8,0,0.3
0,9,0,0.0147058823529411
0,10,0,0.0566298342541436
0,11,0,0.4210526315789474
0,12,0,0.8154761904761908
0,13,0,0.0518518518518518
0,14,0,0.9402985074626864
0,15,0,0.0196721311475409
0,16,0,0.0213333333333333
0,17,0,0.0178947368421052
0,18,0,0.0476190476190476
0,19,0,0.0253164556962025
0,20,0,0.010163749294184
0,21,0,0.0652173913043478
0,22,0,0.0874785591766723
0,23,0,0.0966101694915254
0,0,1,0.0388349514563106
0,1,1,0.0458823529411764
0,2,1,0.0268292682926829
0,5,1,0.0010238095238095
0,6,1,0.000375
0,7,1,0.0351351351351351
0,8,1,0.2863636363636364
0,9,1,0.0647058823529411
0,10,1,0.1160220994475138
0,11,1,0.4385964912280701
0,12,1,0.8333333333333335
0,13,1,0.0185185185185185
0,14,1,0.880597014925373
0,15,1,0.0344262295081967
0,16,1,0.0213333333333333
0,17,1,0.0242105263157894
0,18,1,0.2619047619047619
0,19,1,0.0253164556962025
0,20,1,0.0203274985883681
0,21,1,0.0652173913043478
0,22,1,0.0771869639794168
0,23,1,0.0847457627118644
0,0,2,0.0970873786407767
0,1,2,0.0941176470588235
0,2,2,0.0268292682926829
0,3,2,0.4262295081967213
0,4,2,0.4344827586206896
0,5,2,0.0069047619047619
0,6,2,0.0025
0,7,2,0.0702702702702702
0,8,2,0.2772727272727273
0,9,2,0.0588235294117647
0,10,2,0.0096685082872928
0,11,2,0.350877192982456
0,12,2,0.8511904761904762
0,13,2,0.0185185185185185
0,14,2,0.9104477611940296
0,15,2,0.0983606557377049
0,16,2,0.0933333333333333
0,17,2,0.0194736842105263
0,18,2,0.1904761904761904
0,19,2,0.0759493670886076
0,20,2,0.0293619424054206
0,21,2,0.4456521739130434
0,22,2,0.1132075471698113
0,23,2,0.111864406779661
0,0,3,0.116504854368932
0,1,3,0.1117647058823529
0,2,3,0.0268292682926829
0,3,3,0.3442622950819672
0,4,3,0.3586206896551724
0,5,3,0.0047619047619047
0,6,3,0.0020833333333333
0,7,3,0.0891891891891892
0,8,3,0.2318181818181818
0,9,3,0.0323529411764705
0,10,3,0.1187845303867403
0,12,3,0.8273809523809524
0,13,3,0.0
0,14,3,0.880597014925373
0,15,3,0.0655737704918032
0,16,3,0.0853333333333333
0,17,3,0.0436842105263157
0,18,3,0.0952380952380952
0,19,3,0.050632911392405
0,20,3,0.0158102766798418
0,21,3,0.0978260869565217
0,22,3,0.1166380789022298
0,23,3,0.1084745762711864
0,0,4,0.0679611650485436
0,1,4,0.1176470588235294
0,2,4,0.0512195121951219
0,3,4,0.3224043715846995
0,4,4,0.3448275862068966
0,5,4,0.0128571428571428
0,6,4,0.00475
0,7,4,0.0837837837837837
0,8,4,0.1636363636363636
0,9,4,0.1
0,10,4,0.1933701657458563
0,11,4,0.4736842105263158
0,12,4,0.7916666666666669
0,13,4,0.0
0,14,4,0.8656716417910447
0,15,4,0.0639344262295081
0,16,4,0.028
0,17,4,0.0526315789473684
0,18,4,0.1666666666666666
0,19,4,0.0379746835443038
0,20,4,0.0135516657255787
0,21,4,0.1195652173913043
0,22,4,0.1732418524871355
0,23,4,0.1694915254237288
0,0,5,0.0776699029126213
0,1,5,0.1
0,2,5,0.0195121951219512
0,3,5,0.3333333333333333
0,4,5,0.3517241379310344
0,5,5,0.0021428571428571
0,6,5,0.00075
0,7,5,0.0648648648648648
0,8,5,0.2227272727272728
0,9,5,0.1176470588235294
0,10,5,0.1519337016574585
0,11,5,0.4385964912280701
0,12,5,0.7857142857142858
0,13,5,0.0
0,14,5,0.880597014925373
0,15,5,0.0704918032786885
0,16,5,0.004
0,17,5,0.0405263157894736
0,18,5,0.4047619047619047
0,19,5,0.050632911392405
0,20,5,0.0327498588368153
0,21,5,0.1195652173913043
0,22,5,0.1578044596912521
0,23,5,0.1610169491525423
0,0,6,0.087378640776699
0,1,6,0.1352941176470588
0,2,6,0.0097560975609756
0,3,6,0.3497267759562841
0,4,6,0.3586206896551724
0,5,6,0.0038095238095238
0,6,6,0.0014166666666666
0,7,6,0.0783783783783783
0,8,6,0.2636363636363636
0,9,6,0.0176470588235294
0,10,6,0.1284530386740331
0,11,6,0.350877192982456
0,12,6,0.8273809523809524
0,13,6,0.0074074074074074
0,14,6,0.880597014925373
0,15,6,0.0590163934426229
0,16,6,0.0026666666666666
0,17,6,0.0331578947368421
0,18,6,0.0714285714285714
0,19,6,0.0759493670886076
0,20,6,0.0242800677583286
0,21,6,0.0652173913043478
0,22,6,0.1526586620926243
0,23,6,0.1576271186440677
0,0,7,0.0776699029126213
0,1,7,0.1235294117647058
0,2,7,0.0121951219512195
0,3,7,0.3060109289617486
0,4,7,0.296551724137931
0,5,7,0.015
0,6,7,0.00575
0,7,7,0.0918918918918918
0,8,7,0.3909090909090909
0,9,7,0.0176470588235294
0,10,7,0.1298342541436464
0,11,7,0.3859649122807018
0,12,7,0.8511904761904762
0,13,7,0.0
0,14,7,0.8656716417910447
0,15,7,0.080327868852459
0,16,7,0.0693333333333333
0,17,7,0.0452631578947368
0,18,7,0.0
0,19,7,0.0759493670886076
0,20,7,0.0722755505364201
0,21,7,0.0543478260869565
0,22,7,0.1475128644939965
0,23,7,0.1406779661016949
0,0,8,0.1359223300970873
0,1,8,0.088235294117647
0,2,8,0.0195121951219512
0,3,8,0.2349726775956284
0,4,8,0.2137931034482758
0,5,8,0.0114285714285714
0,6,8,0.004
0,7,8,0.0783783783783783
0,8,8,0.5318181818181817
0,9,8,0.0558823529411764
0,10,8,0.1298342541436464
0,11,8,0.350877192982456
0,12,8,0.8452380952380956
0,13,8,0.0222222222222222
0,14,8,0.8656716417910447
0,15,8,0.101639344262295
0,16,8,0.1093333333333333
0,17,8,0.0373684210526315
0,18,8,0.0952380952380952
0,19,8,0.050632911392405
0,20,8,0.0406549971767363
0,21,8,0.1304347826086956
0,22,8,0.1732418524871355
0,23,8,0.1644067796610169
0,0,9,0.087378640776699
0,1,9,0.188235294117647
0,2,9,0.3902439024390244
0,3,9,0.2021857923497267
0,4,9,0.1793103448275861
0,5,9,0.0064285714285714
0,6,9,0.00275
0,7,9,0.0972972972972972
0,8,9,0.6045454545454545
0,9,9,0.0441176470588235
0,10,9,0.1008287292817679
0,11,9,0.2807017543859649
0,12,9,0.8511904761904762
0,13,9,0.1259259259259259
0,14,9,0.8656716417910447
0,15,9,0.0819672131147541
0,16,9,0.016
0,17,9,0.0184210526315789
0,18,9,0.0714285714285714
0,19,9,0.1392405063291139
0,20,9,0.0457368718238283
0,21,9,0.1195652173913043
0,22,9,0.1612349914236706
0,23,9,0.1694915254237288
0,0,10,0.0970873786407767
0,1,10,0.1588235294117647
0,2,10,0.0268292682926829
0,3,10,0.2513661202185792
0,4,10,0.2137931034482758
0,5,10,0.0078571428571428
0,6,10,0.0035833333333333
0,7,10,0.0837837837837837
0,8,10,0.6636363636363636
0,9,10,0.0294117647058823
0,10,10,0.0897790055248618
0,11,10,0.3333333333333333
0,12,10,0.8571428571428572
0,13,10,0.0555555555555555
0,14,10,0.8656716417910447
0,15,10,0.0737704918032786
0,16,10,0.0146666666666666
0,17,10,0.0205263157894736
0,18,10,0.0714285714285714
0,19,10,0.1139240506329113
0,20,10,0.0688876341050254
0,21,10,0.0760869565217391
0,22,10,0.1303602058319039
0,23,10,0.1389830508474576
0,0,11,0.145631067961165
0,1,11,0.0576470588235294
0,2,11,0.2146341463414634
0,5,11,0.0523809523809523
0,6,11,0.0191666666666666
0,7,11,0.0432432432432432
0,9,11,0.0588235294117647
0,10,11,0.0234806629834254
0,11,11,0.2105263157894736
0,13,11,0.1407407407407407
0,14,11,0.8955223880597013
0,15,11,0.0295081967213114
0,16,11,0.0133333333333333
0,17,11,0.0342105263157894
0,18,11,0.0952380952380952
0,20,11,0.0807453416149068
0,21,11,0.0652173913043478
0,22,11,0.0823327615780445
0,23,11,0.0864406779661016
0,0,12,0.0970873786407767
0,1,12,0.1176470588235294
0,2,12,0.0365853658536585
0,3,12,0.3060109289617486
0,4,12,0.2758620689655172
0,5,12,0.0202380952380952
0,6,12,0.0075833333333333
0,7,12,0.0783783783783783
0,8,12,0.5636363636363636
0,9,12,0.038235294117647
0,10,12,0.1657458563535911
0,11,12,0.2105263157894736
0,12,12,0.892857142857143
0,13,12,0.0518518518518518
0,14,12,0.880597014925373
0,15,12,0.0524590163934426
0,16,12,0.044
0,17,12,0.0357894736842105
0,18,12,0.0952380952380952
0,19,12,0.1012658227848101
0,20,12,0.0383963862224731
0,21,12,0.0869565217391304
0,22,12,0.1217838765008576
0,23,12,0.1220338983050847
0,0,13,0.0776699029126213
0,1,13,0.0705882352941176
0,2,13,0.1853658536585365
0,3,13,0.2131147540983606
0,4,13,0.193103448275862
0,5,13,0.0357142857142857
0,6,13,0.0141666666666666
0,7,13,0.0459459459459459
0,8,13,0.5863636363636364
0,9,13,0.0529411764705882
0,10,13,0.0662983425414364
0,11,13,0.2105263157894736
0,12,13,0.8273809523809524
0,13,13,0.1814814814814815
0,14,13,0.880597014925373
0,15,13,0.0491803278688524
0,16,13,0.0333333333333333
0,17,13,0.0184210526315789
0,18,13,0.1428571428571428
0,19,13,0.0632911392405063
0,20,13,0.0417843026538678
0,21,13,0.0652173913043478
0,22,13,0.0926243567753001
0,23,13,0.0999999999999999
0,0,14,0.0388349514563106
0,1,14,0.0
0,2,14,0.1073170731707317
0,5,14,0.0261904761904761
0,6,14,0.01
0,7,14,0.0162162162162162
0,9,14,0.0323529411764705
0,10,14,0.1077348066298342
0,11,14,0.1403508771929824
0,13,14,0.0666666666666666
0,14,14,0.8955223880597013
0,15,14,0.0147540983606557
0,16,14,0.028
0,17,14,0.0221052631578947
0,18,14,0.0952380952380952
0,20,14,0.0214568040654997
0,21,14,0.0543478260869565
0,22,14,0.072041166380789
0,23,14,0.0796610169491525
0,0,15,0.1553398058252427
0,1,15,0.1411764705882353
0,2,15,0.1585365853658536
0,3,15,0.2185792349726776
0,4,15,0.1999999999999999
0,5,15,0.0064285714285714
0,6,15,0.0025833333333333
